DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEP_TIME,DEP_DELAY,CANCELLED,DIVERTED,DISTANCE
12,6,AA,CLT,1150.0,0.0,0.0,0.0,936.0
18,5,AA,DFW,1237.0,2.0,0.0,0.0,929.0
13,7,US,CLT,1613.0,-2.0,0.0,0.0,631.0
24,4,YV,JAX,1047.0,-4.0,0.0,0.0,864.0
16,3,MQ,DFW,647.0,-3.0,0.0,0.0,685.0
29,2,WN,MSP,1502.0,7.0,0.0,0.0,349.0
28,1,F9,DEN,1039.0,-6.0,0.0,0.0,1224.0
11,5,FL,ATL,1006.0,-4.0,0.0,0.0,712.0
3,4,OO,SLC,949.0,-11.0,0.0,0.0,1087.0
24,4,US,CLT,1615.0,-5.0,0.0,0.0,912.0
1,2,MQ,LGA,2039.0,-6.0,0.0,0.0,479.0
4,5,WN,DAL,1534.0,4.0,0.0,0.0,248.0
2,3,OO,IAD,1229.0,1.0,0.0,0.0,1190.0
8,2,DL,CVG,855.0,-5.0,0.0,0.0,373.0
8,2,DL,SFO,734.0,-6.0,0.0,0.0,2139.0
7,1,OO,MSP,1012.0,-3.0,0.0,0.0,232.0
15,2,WN,DEN,1603.0,18.0,0.0,0.0,391.0
26,6,MQ,ORD,928.0,-2.0,0.0,0.0,594.0
30,3,OO,MKE,822.0,-4.0,0.0,0.0,896.0
6,7,WN,BNA,1442.0,-3.0,0.0,0.0,670.0
26,6,CO,MCO,1803.0,3.0,0.0,0.0,854.0
22,2,OO,MKE,1556.0,-6.0,0.0,0.0,896.0
28,1,US,PHX,1154.0,34.0,0.0,0.0,651.0
4,5,OO,MSP,1731.0,-4.0,0.0,0.0,615.0
11,5,MQ,FWA,1108.0,-2.0,0.0,0.0,157.0
9,3,AS,PHX,1801.0,-9.0,0.0,0.0,1009.0
7,1,OO,LAX,722.0,-8.0,0.0,0.0,337.0
13,7,CO,CLE,1238.0,-2.0,0.0,0.0,1824.0
26,6,DL,BUF,1304.0,-9.0,0.0,0.0,712.0
20,7,WN,STL,1235.0,35.0,0.0,0.0,448.0
17,4,WN,RDU,1134.0,4.0,0.0,0.0,680.0
13,7,WN,DAL,1740.0,5.0,0.0,0.0,323.0
28,1,F9,MCI,1022.0,82.0,0.0,0.0,1499.0
25,5,EV,JAN,1153.0,-1.0,0.0,0.0,340.0
3,4,WN,HOU,1114.0,14.0,0.0,0.0,849.0
7,1,WN,SFO,1535.0,0.0,0.0,0.0,372.0
26,6,AA,SAN,1145.0,20.0,0.0,0.0,1723.0
5,6,OO,STL,1722.0,28.0,0.0,0.0,770.0
22,2,HA,KOA,952.0,-6.0,0.0,0.0,163.0
1,2,CO,IAH,1310.0,0.0,0.0,0.0,787.0
10,4,DL,LAS,1550.0,-3.0,0.0,0.0,1299.0
22,2,OO,IAH,1958.0,23.0,0.0,0.0,986.0
20,7,YV,MIA,1259.0,-10.0,0.0,0.0,1197.0
14,1,B6,LGA,932.0,2.0,0.0,0.0,1076.0
13,7,OO,DEN,1931.0,37.0,0.0,0.0,959.0
12,6,OO,LMT,928.0,-6.0,0.0,0.0,241.0
13,7,OO,SLC,837.0,-5.0,0.0,0.0,584.0
14,1,AA,EWR,1904.0,-11.0,0.0,0.0,1372.0
18,5,AA,DFW,1450.0,0.0,0.0,0.0,551.0
3,4,CO,LAX,835.0,0.0,0.0,0.0,2454.0
1,2,US,MCO,1341.0,-4.0,0.0,0.0,861.0
23,3,F9,DEN,1134.0,-6.0,0.0,0.0,1476.0
22,2,F9,MKE,1430.0,0.0,0.0,0.0,634.0
24,4,MQ,LAX,1149.0,-1.0,0.0,0.0,109.0
2,3,HA,OGG,1433.0,3.0,0.0,0.0,84.0
2,3,OO,SFO,2150.0,0.0,0.0,0.0,751.0
6,7,UA,LGA,1404.0,7.0,0.0,0.0,733.0
5,6,OO,SFO,1214.0,-6.0,0.0,0.0,304.0
12,6,DL,ATL,1916.0,-7.0,0.0,0.0,352.0
24,4,B6,EWR,1629.0,-16.0,0.0,0.0,200.0
4,5,US,MIA,1932.0,12.0,0.0,0.0,650.0
24,4,CO,SFO,1901.0,1.0,0.0,0.0,414.0
30,3,YV,CLT,1929.0,-2.0,0.0,0.0,322.0
28,1,EV,SHV,603.0,-2.0,0.0,0.0,551.0
11,5,WN,SMF,2023.0,-2.0,0.0,0.0,390.0
15,2,OO,BUR,746.0,-3.0,0.0,0.0,850.0
12,6,US,PHL,2237.0,-8.0,0.0,0.0,280.0
19,6,WN,MSY,1226.0,-4.0,0.0,0.0,1670.0
16,3,OO,OKC,613.0,-2.0,0.0,0.0,866.0
29,2,OO,SLC,1957.0,-7.0,0.0,0.0,188.0
7,1,OO,LAX,1606.0,-5.0,0.0,0.0,89.0
20,7,MQ,MSY,1722.0,-3.0,0.0,0.0,837.0
13,7,MQ,ORD,1305.0,-5.0,0.0,0.0,567.0
10,4,WN,DEN,912.0,-3.0,0.0,0.0,391.0
13,7,WN,DEN,1946.0,11.0,0.0,0.0,628.0
18,5,XE,CMH,556.0,-4.0,0.0,0.0,986.0
13,7,WN,DEN,1938.0,13.0,0.0,0.0,1014.0
4,5,OO,BUR,949.0,11.0,0.0,0.0,326.0
22,2,UA,SEA,1112.0,-2.0,0.0,0.0,1721.0
27,7,WN,DEN,1603.0,-2.0,0.0,0.0,680.0
28,1,WN,PVD,616.0,6.0,0.0,0.0,842.0
14,1,MQ,ORD,1112.0,-8.0,0.0,0.0,296.0
25,5,FL,TPA,1741.0,-1.0,0.0,0.0,406.0
18,5,AS,PHX,1709.0,-1.0,0.0,0.0,1107.0
30,3,WN,BOS,710.0,-5.0,0.0,0.0,280.0
24,4,AA,LAS,1652.0,-3.0,0.0,0.0,236.0
10,4,UA,FSD,619.0,-1.0,0.0,0.0,483.0
27,7,OO,DEN,1537.0,-9.0,0.0,0.0,826.0
29,2,AA,DFW,1512.0,72.0,0.0,0.0,641.0
30,3,DL,ATL,1631.0,9.0,0.0,0.0,534.0
13,7,AA,DFW,1807.0,2.0,0.0,0.0,190.0
18,5,WN,AUS,745.0,5.0,0.0,0.0,1090.0
1,2,XE,ORD,1054.0,-5.0,0.0,0.0,160.0
28,1,OO,SAN,1616.0,-8.0,0.0,0.0,109.0
30,3,DL,ATL,1933.0,-2.0,0.0,0.0,1541.0
6,7,CO,LAS,642.0,2.0,0.0,0.0,1222.0
23,3,WN,ABQ,618.0,-2.0,0.0,0.0,759.0
23,3,US,IND,2100.0,-10.0,0.0,0.0,1488.0
26,6,WN,MDW,1404.0,-1.0,0.0,0.0,1750.0
26,6,FL,LAX,1158.0,3.0,0.0,0.0,1756.0
21,1,EV,ATL,1304.0,-6.0,0.0,0.0,300.0
16,3,XE,SDF,1904.0,11.0,0.0,0.0,788.0
1,2,F9,DEN,1033.0,-2.0,0.0,0.0,533.0
30,3,WN,OAK,1038.0,18.0,0.0,0.0,1642.0
12,6,CO,IAH,1751.0,1.0,0.0,0.0,1334.0
22,2,OO,ORD,1942.0,12.0,0.0,0.0,607.0
27,7,MQ,DFW,2025.0,0.0,0.0,0.0,737.0
28,1,WN,PBI,949.0,49.0,0.0,0.0,951.0
21,1,MQ,ORD,1237.0,7.0,0.0,0.0,925.0
4,5,WN,ONT,2151.0,1.0,0.0,0.0,197.0
30,3,WN,LAS,1459.0,4.0,0.0,0.0,407.0
2,3,CO,EWR,1945.0,0.0,0.0,0.0,1065.0
4,5,WN,CLE,815.0,0.0,0.0,0.0,1824.0
27,7,F9,DFW,1344.0,-10.0,0.0,0.0,641.0
9,3,F9,PHL,1703.0,13.0,0.0,0.0,1558.0
16,3,CO,IAH,1748.0,-2.0,0.0,0.0,689.0
18,5,DL,ATL,1047.0,-5.0,0.0,0.0,340.0
15,2,OO,MOT,1058.0,-7.0,0.0,0.0,449.0
10,4,US,STL,1253.0,-6.0,0.0,0.0,575.0
28,1,XE,CHS,634.0,4.0,0.0,0.0,760.0
8,2,DL,PWM,718.0,3.0,0.0,0.0,1027.0
13,7,WN,LAX,908.0,-2.0,0.0,0.0,373.0
9,3,DL,ATL,916.0,-4.0,0.0,0.0,749.0
4,5,OO,TUS,723.0,-7.0,0.0,0.0,936.0
14,1,DL,LAS,2343.0,-2.0,0.0,0.0,1678.0
15,2,WN,DEN,2110.0,15.0,0.0,0.0,602.0
18,5,HA,LIH,1100.0,8.0,0.0,0.0,102.0
14,1,WN,SJC,1340.0,0.0,0.0,0.0,342.0
3,4,US,PHX,2016.0,1.0,0.0,0.0,338.0
14,1,AS,SEA,641.0,-4.0,0.0,0.0,1050.0
1,2,WN,BWI,2220.0,25.0,0.0,0.0,281.0
17,4,WN,LAX,1123.0,8.0,0.0,0.0,862.0
7,1,WN,ONT,715.0,0.0,0.0,0.0,362.0
14,1,WN,BUR,1414.0,-1.0,0.0,0.0,296.0
28,1,MQ,DFW,1829.0,-1.0,0.0,0.0,408.0
26,6,UA,SFO,2242.0,2.0,0.0,0.0,679.0
10,4,DL,MEM,1508.0,13.0,0.0,0.0,762.0
13,7,WN,ABQ,1940.0,-5.0,0.0,0.0,1180.0
21,1,UA,SFO,823.0,-5.0,0.0,0.0,414.0
15,2,MQ,ATL,602.0,-8.0,0.0,0.0,606.0
9,3,WN,PHX,1006.0,11.0,0.0,0.0,507.0
22,2,US,PHX,1618.0,3.0,0.0,0.0,1587.0
1,2,AA,OKC,819.0,-6.0,0.0,0.0,175.0
23,3,WN,SAN,1241.0,6.0,0.0,0.0,304.0
10,4,AA,MIA,1641.0,26.0,0.0,0.0,192.0
21,1,MQ,LEX,1317.0,-3.0,0.0,0.0,785.0
18,5,UA,BWI,950.0,-5.0,0.0,0.0,622.0
2,3,OO,LAX,2137.0,-7.0,0.0,0.0,370.0
22,2,DL,BWI,1126.0,-4.0,0.0,0.0,577.0
9,3,US,CLT,1626.0,-4.0,0.0,0.0,600.0
4,5,EV,LFT,1708.0,-5.0,0.0,0.0,503.0
4,5,XE,IAH,919.0,-1.0,0.0,0.0,301.0
30,3,CO,CLE,616.0,-9.0,0.0,0.0,404.0
15,2,UA,DEN,1002.0,-2.0,0.0,0.0,472.0
17,4,WN,CLE,1804.0,14.0,0.0,0.0,448.0
29,2,XE,JAX,633.0,-7.0,0.0,0.0,817.0
21,1,MQ,LBB,1951.0,46.0,0.0,0.0,282.0
2,3,DL,PWM,1717.0,-5.0,0.0,0.0,1027.0
21,1,AA,MIA,2101.0,1.0,0.0,0.0,1096.0
12,6,WN,MDW,824.0,4.0,0.0,0.0,997.0
13,7,OO,SLC,1648.0,-2.0,0.0,0.0,272.0
19,6,MQ,BMI,1602.0,17.0,0.0,0.0,690.0
6,7,B6,SJU,1016.0,-14.0,0.0,0.0,1189.0
10,4,CO,IAH,1531.0,-4.0,0.0,0.0,224.0
8,2,US,PHX,945.0,0.0,0.0,0.0,255.0
28,1,US,CLT,2006.0,6.0,0.0,0.0,361.0
17,4,OO,MSP,1739.0,24.0,0.0,0.0,596.0
12,6,OO,SFO,1243.0,65.0,0.0,0.0,412.0
29,2,XE,DEN,1927.0,-4.0,0.0,0.0,1048.0
17,4,WN,SJC,1017.0,2.0,0.0,0.0,621.0
7,1,UA,BOS,1920.0,-4.0,0.0,0.0,413.0
22,2,AS,PDX,1825.0,-5.0,0.0,0.0,550.0
10,4,WN,SLC,1818.0,8.0,0.0,0.0,290.0
27,7,OO,DEN,1649.0,5.0,0.0,0.0,589.0
12,6,AA,ATL,906.0,1.0,0.0,0.0,731.0
22,2,B6,JFK,2128.0,-2.0,0.0,0.0,1005.0
23,3,CO,LAS,1140.0,5.0,0.0,0.0,2227.0
17,4,AS,JNU,728.0,0.0,0.0,0.0,571.0
20,7,AA,MIA,1759.0,19.0,0.0,0.0,1197.0
6,7,MQ,LGA,1311.0,-4.0,0.0,0.0,184.0
25,5,DL,RDU,1823.0,-7.0,0.0,0.0,356.0
1,2,B6,DCA,1553.0,18.0,0.0,0.0,399.0
6,7,WN,BUR,1332.0,-3.0,0.0,0.0,325.0
26,6,OO,SFO,1618.0,-8.0,0.0,0.0,153.0
15,2,WN,MSP,642.0,-3.0,0.0,0.0,680.0
7,1,FL,SFO,1219.0,-6.0,0.0,0.0,2139.0
12,6,XE,IAH,1027.0,-9.0,0.0,0.0,201.0
21,1,AS,ANC,1534.0,-6.0,0.0,0.0,261.0
28,1,DL,MEM,1415.0,0.0,0.0,0.0,332.0
13,7,WN,TPA,1202.0,2.0,0.0,0.0,587.0
22,2,DL,CVG,2028.0,-2.0,0.0,0.0,1865.0
24,4,FL,BOS,1625.0,-11.0,0.0,0.0,369.0
26,6,CO,IAH,1430.0,0.0,0.0,0.0,925.0
28,1,OO,IAH,756.0,-4.0,0.0,0.0,1195.0
2,3,US,CLT,1130.0,-10.0,0.0,0.0,350.0
10,4,DL,ATL,805.0,-5.0,0.0,0.0,821.0
9,3,EV,ATL,718.0,-7.0,0.0,0.0,554.0
3,4,CO,IAH,907.0,-3.0,0.0,0.0,1208.0
28,1,DL,ATL,1421.0,6.0,0.0,0.0,481.0
16,3,WN,SMF,1636.0,1.0,0.0,0.0,373.0
23,3,DL,PDX,1325.0,50.0,0.0,0.0,1426.0
20,7,UA,DEN,1600.0,1.0,0.0,0.0,1452.0
21,1,AA,TPA,648.0,-7.0,0.0,0.0,204.0
20,7,EV,FAY,1003.0,-2.0,0.0,0.0,331.0
20,7,OO,RAP,621.0,21.0,0.0,0.0,300.0
22,2,MQ,MSP,850.0,0.0,0.0,0.0,1020.0
21,1,AA,MIA,1047.0,2.0,0.0,0.0,921.0
9,3,OO,LAX,732.0,-9.0,0.0,0.0,237.0
24,4,B6,FLL,1720.0,-8.0,0.0,0.0,1237.0
26,6,WN,SAT,1432.0,-3.0,0.0,0.0,248.0
16,3,WN,SAT,657.0,-3.0,0.0,0.0,192.0
6,7,WN,DAL,1903.0,-2.0,0.0,0.0,546.0
21,1,AS,SNA,642.0,-3.0,0.0,0.0,859.0
16,3,AA,ORD,1735.0,0.0,0.0,0.0,802.0
12,6,OO,HPN,822.0,-8.0,0.0,0.0,738.0
12,6,XE,IAD,1957.0,51.0,0.0,0.0,451.0
6,7,XE,JAX,1332.0,-2.0,0.0,0.0,820.0
20,7,WN,AUS,1201.0,1.0,0.0,0.0,1497.0
21,1,XE,EWR,818.0,-7.0,0.0,0.0,488.0
1,2,MQ,CVG,705.0,-5.0,0.0,0.0,948.0
6,7,WN,BWI,1906.0,-4.0,0.0,0.0,663.0
17,4,DL,DTW,1541.0,-4.0,0.0,0.0,1749.0
22,2,US,CLT,1126.0,2.0,0.0,0.0,529.0
17,4,CO,EWR,1525.0,-4.0,0.0,0.0,1372.0
18,5,DL,MCO,1630.0,0.0,0.0,0.0,404.0
3,4,DL,SLC,1129.0,4.0,0.0,0.0,590.0
16,3,OO,PSP,712.0,-2.0,0.0,0.0,421.0
12,6,UA,DEN,1629.0,1.0,0.0,0.0,888.0
10,4,MQ,TYS,1342.0,-3.0,0.0,0.0,772.0
2,3,AA,ORD,1323.0,-2.0,0.0,0.0,802.0
18,5,WN,STL,1824.0,59.0,0.0,0.0,237.0
26,6,CO,PHX,1450.0,25.0,0.0,0.0,1009.0
12,6,WN,BUR,1204.0,-1.0,0.0,0.0,223.0
12,6,FL,ATL,857.0,-3.0,0.0,0.0,591.0
13,7,WN,ORF,1723.0,-7.0,0.0,0.0,655.0
29,2,OO,LAX,511.0,-4.0,0.0,0.0,590.0
1,2,AA,DFW,2214.0,9.0,0.0,0.0,237.0
13,7,B6,DCA,1534.0,-1.0,0.0,0.0,399.0
27,7,US,FLL,1252.0,-8.0,0.0,0.0,631.0
1,2,WN,MAF,1020.0,-5.0,0.0,0.0,319.0
1,2,FL,RSW,1102.0,-10.0,0.0,0.0,1183.0
10,4,WN,LAX,1621.0,6.0,0.0,0.0,1750.0
7,1,XE,IAH,1750.0,-5.0,0.0,0.0,643.0
24,4,MQ,ABQ,1307.0,-8.0,0.0,0.0,677.0
4,5,AS,SEA,1055.0,-5.0,0.0,0.0,954.0
22,2,DL,DTW,1932.0,2.0,0.0,0.0,502.0
1,2,UA,PHL,834.0,0.0,0.0,0.0,1558.0
19,6,CO,IAH,1322.0,12.0,0.0,0.0,1400.0
12,6,UA,LAX,2317.0,0.0,0.0,0.0,1745.0
27,7,DL,PBI,542.0,-3.0,0.0,0.0,545.0
19,6,WN,EWR,1144.0,-6.0,0.0,0.0,711.0
6,7,XE,EWR,920.0,-9.0,0.0,0.0,748.0
2,3,XE,IAH,1416.0,-4.0,0.0,0.0,216.0
6,7,DL,DTW,712.0,-3.0,0.0,0.0,528.0
26,6,US,CLT,2221.0,-9.0,0.0,0.0,328.0
30,3,UA,SFO,1040.0,1.0,0.0,0.0,2399.0
7,1,WN,HOU,1728.0,-2.0,0.0,0.0,277.0
11,5,OO,SLC,838.0,-7.0,0.0,0.0,1262.0
11,5,AA,RDU,1529.0,9.0,0.0,0.0,1061.0
27,7,UA,SEA,605.0,-5.0,0.0,0.0,1721.0
17,4,B6,AUS,1815.0,-10.0,0.0,0.0,1698.0
22,2,EV,ATL,1813.0,14.0,0.0,0.0,106.0
4,5,MQ,LAX,803.0,-7.0,0.0,0.0,109.0
10,4,EV,TYS,1843.0,-5.0,0.0,0.0,152.0
10,4,OO,DEN,1359.0,-1.0,0.0,0.0,1201.0
12,6,DL,PHL,1140.0,-5.0,0.0,0.0,666.0
14,1,DL,SAN,1812.0,-8.0,0.0,0.0,626.0
29,2,F9,DCA,832.0,-3.0,0.0,0.0,1476.0
28,1,HA,LIH,1503.0,22.0,0.0,0.0,102.0
14,1,YV,IAD,2045.0,-1.0,0.0,0.0,413.0
15,2,US,PDX,1510.0,-5.0,0.0,0.0,1009.0
14,1,FL,DTW,1300.0,-6.0,0.0,0.0,594.0
11,5,UA,ORD,1411.0,-1.0,0.0,0.0,612.0
3,4,UA,ORD,2246.0,51.0,0.0,0.0,137.0
20,7,B6,BUF,1811.0,-4.0,0.0,0.0,395.0
3,4,MQ,RNO,1354.0,-11.0,0.0,0.0,391.0
1,2,WN,SAN,655.0,5.0,0.0,0.0,446.0
18,5,US,BOS,1659.0,-1.0,0.0,0.0,399.0
28,1,MQ,LIT,1017.0,-8.0,0.0,0.0,552.0
4,5,US,PHL,2243.0,-2.0,0.0,0.0,280.0
1,2,MQ,LGA,1112.0,42.0,0.0,0.0,419.0
4,5,US,CLT,2225.0,5.0,0.0,0.0,468.0
21,1,AA,MIA,2229.0,-1.0,0.0,0.0,594.0
17,4,WN,SFO,1810.0,5.0,0.0,0.0,447.0
28,1,OO,SFO,1715.0,22.0,0.0,0.0,326.0
16,3,AS,SEA,1358.0,-2.0,0.0,0.0,954.0
25,5,DL,ATL,1745.0,-5.0,0.0,0.0,214.0
15,2,WN,CMH,1944.0,-1.0,0.0,0.0,337.0
1,2,MQ,LAX,1732.0,32.0,0.0,0.0,590.0
27,7,FL,ATL,2109.0,68.0,0.0,0.0,1747.0
1,2,WN,SEA,2054.0,44.0,0.0,0.0,399.0
20,7,XE,ORD,2125.0,1.0,0.0,0.0,528.0
26,6,FL,MKE,2100.0,5.0,0.0,0.0,1524.0
22,2,DL,ATL,2210.0,0.0,0.0,0.0,1199.0
17,4,UA,DEN,1511.0,-3.0,0.0,0.0,628.0
2,3,AA,CLT,555.0,-10.0,0.0,0.0,936.0
20,7,AA,IAH,633.0,-2.0,0.0,0.0,224.0
4,5,EV,ATL,802.0,-8.0,0.0,0.0,223.0
21,1,OO,DSM,1152.0,-2.0,0.0,0.0,232.0
5,6,DL,LAS,559.0,-1.0,0.0,0.0,1747.0
18,5,US,MCI,1809.0,-1.0,0.0,0.0,1044.0
12,6,OO,DFW,616.0,-6.0,0.0,0.0,1464.0
29,2,AS,SEA,646.0,-6.0,0.0,1.0,697.0
18,5,US,PHX,1621.0,6.0,0.0,0.0,1999.0
20,7,WN,CLE,728.0,-7.0,0.0,0.0,314.0
15,2,UA,OKC,822.0,-13.0,0.0,0.0,495.0
9,3,CO,LAX,752.0,2.0,0.0,0.0,1379.0
4,5,OO,IAH,1647.0,7.0,0.0,0.0,986.0
11,5,WN,PHX,937.0,-3.0,0.0,0.0,304.0
30,3,DL,MSP,953.0,-7.0,0.0,0.0,1020.0
29,2,DL,SAT,1755.0,10.0,0.0,0.0,874.0
18,5,CO,IAH,1049.0,4.0,0.0,0.0,1400.0
1,2,EV,DTW,1350.0,-2.0,0.0,0.0,488.0
9,3,OO,MKE,1028.0,-2.0,0.0,0.0,984.0
20,7,US,PHX,1438.0,-2.0,0.0,0.0,507.0
8,2,OO,DSM,1657.0,-3.0,0.0,0.0,232.0
8,2,DL,EWR,1140.0,-5.0,0.0,0.0,746.0
7,1,EV,ATL,2127.0,19.0,0.0,0.0,782.0
17,4,FL,RSW,2052.0,-7.0,0.0,0.0,930.0
27,7,EV,ILM,1842.0,12.0,0.0,0.0,377.0
10,4,WN,DAL,1058.0,3.0,0.0,0.0,189.0
26,6,AA,DFW,2043.0,-7.0,0.0,0.0,1055.0
6,7,OO,SLC,1038.0,-5.0,0.0,0.0,599.0
29,2,WN,ABQ,1135.0,5.0,0.0,0.0,328.0
14,1,AS,LAX,2018.0,13.0,0.0,0.0,954.0
26,6,WN,BWI,1403.0,18.0,0.0,0.0,314.0
13,7,AA,DFW,1207.0,-3.0,0.0,0.0,460.0
7,1,XE,ROC,554.0,-6.0,0.0,0.0,288.0
24,4,AS,LAX,803.0,-7.0,0.0,0.0,834.0
30,3,WN,SFO,653.0,-2.0,0.0,0.0,372.0
25,5,FL,IND,627.0,-3.0,0.0,0.0,432.0
13,7,EV,SAV,1736.0,-7.0,0.0,0.0,773.0
4,5,OO,FAT,727.0,-8.0,0.0,0.0,749.0
1,2,MQ,LAX,1721.0,-4.0,0.0,0.0,391.0
20,7,WN,FLL,1249.0,49.0,0.0,0.0,1165.0
10,4,UA,LAS,1438.0,72.0,0.0,0.0,2065.0
9,3,YV,PHX,1435.0,-5.0,0.0,0.0,601.0
8,2,WN,RSW,808.0,-7.0,0.0,0.0,133.0
10,4,US,PHX,2102.0,-8.0,0.0,0.0,1107.0
22,2,US,IAH,613.0,-2.0,0.0,0.0,1325.0
9,3,B6,TPA,726.0,1.0,0.0,0.0,1237.0
8,2,WN,FLL,1442.0,2.0,0.0,0.0,1972.0
26,6,OO,SFO,1754.0,3.0,0.0,0.0,329.0
11,5,AA,MIA,1810.0,0.0,0.0,0.0,1089.0
23,3,XE,ORD,1351.0,0.0,0.0,0.0,632.0
14,1,YV,FLG,1559.0,-10.0,0.0,0.0,119.0
30,3,EV,GSP,1021.0,5.0,0.0,0.0,384.0
16,3,B6,BUF,1320.0,21.0,0.0,0.0,301.0
23,3,DL,BDL,722.0,2.0,0.0,0.0,859.0
6,7,XE,ORD,1614.0,-6.0,0.0,0.0,578.0
5,6,OO,LAX,758.0,-2.0,0.0,0.0,674.0
6,7,WN,LAX,1913.0,-2.0,0.0,0.0,451.0
26,6,WN,BWI,1653.0,-2.0,0.0,0.0,327.0
1,2,WN,LAS,2128.0,-2.0,0.0,0.0,397.0
8,2,WN,BOS,838.0,-2.0,0.0,0.0,1754.0
5,6,WN,CLE,1510.0,0.0,0.0,0.0,1824.0
26,6,CO,IAH,1201.0,1.0,0.0,0.0,1400.0
29,2,MQ,DFW,915.0,-10.0,0.0,0.0,925.0
9,3,XE,EWR,617.0,2.0,0.0,0.0,212.0
23,3,UA,BWI,950.0,-5.0,0.0,0.0,622.0
15,2,OO,SLC,2006.0,-4.0,0.0,0.0,320.0
28,1,WN,OAK,1003.0,13.0,0.0,0.0,181.0
7,1,EV,LWB,1230.0,-5.0,0.0,0.0,369.0
9,3,WN,LAS,824.0,-1.0,0.0,0.0,1910.0
20,7,XE,BTV,1157.0,-10.0,0.0,0.0,763.0
15,2,WN,LAS,1134.0,14.0,0.0,0.0,1500.0
30,3,CO,IAH,1436.0,-4.0,0.0,0.0,1346.0
14,1,AA,ABQ,556.0,-4.0,0.0,0.0,569.0
4,5,DL,MSP,1517.0,-3.0,0.0,0.0,528.0
2,3,AS,SNA,1237.0,72.0,0.0,0.0,978.0
30,3,CO,IAH,1327.0,17.0,0.0,0.0,1400.0
28,1,CO,EWR,635.0,-5.0,0.0,0.0,1167.0
14,1,WN,FLL,1648.0,-2.0,0.0,0.0,1166.0
6,7,US,PHL,1807.0,-3.0,0.0,0.0,1558.0
4,5,US,PHL,2038.0,-7.0,0.0,0.0,237.0
18,5,WN,BWI,1414.0,9.0,0.0,0.0,169.0
8,2,FL,MSP,1616.0,-7.0,0.0,0.0,907.0
20,7,MQ,SGF,1748.0,-7.0,0.0,0.0,364.0
16,3,OO,CLD,923.0,-1.0,0.0,0.0,86.0
22,2,WN,HOU,1810.0,0.0,0.0,0.0,1235.0
24,4,AA,DFW,1050.0,-5.0,0.0,0.0,761.0
10,4,EV,MEM,831.0,-7.0,0.0,0.0,787.0
5,6,YV,SAT,1600.0,-5.0,0.0,0.0,1362.0
5,6,OO,SFO,1917.0,12.0,0.0,0.0,329.0
29,2,MQ,FAY,1653.0,-7.0,0.0,0.0,1052.0
13,7,MQ,AZO,929.0,-1.0,0.0,0.0,122.0
7,1,XE,BRO,1055.0,-5.0,0.0,0.0,308.0
20,7,DL,ATL,1846.0,8.0,0.0,0.0,594.0
17,4,DL,DTW,1957.0,16.0,0.0,0.0,2079.0
26,6,UA,LAX,1508.0,-4.0,0.0,0.0,862.0
17,4,EV,GRK,1223.0,-2.0,0.0,0.0,803.0
16,3,CO,DCA,800.0,0.0,0.0,0.0,1208.0
3,4,XE,BIS,618.0,-2.0,0.0,0.0,516.0
26,6,WN,OAK,1026.0,-4.0,0.0,0.0,723.0
20,7,HA,KOA,1608.0,2.0,0.0,0.0,163.0
14,1,HA,KOA,1239.0,-4.0,0.0,0.0,84.0
1,2,YV,SAT,1832.0,-8.0,0.0,0.0,843.0
3,4,WN,MDW,1927.0,7.0,0.0,0.0,937.0
25,5,XE,MSY,1445.0,-2.0,0.0,0.0,837.0
2,3,OO,SFO,1235.0,5.0,0.0,0.0,304.0
13,7,UA,SFO,1408.0,72.0,0.0,0.0,1735.0
23,3,EV,CVG,1937.0,1.0,0.0,0.0,388.0
11,5,US,ATL,1509.0,14.0,0.0,0.0,666.0
21,1,FL,ATL,1157.0,15.0,0.0,0.0,581.0
3,4,WN,MCO,854.0,-1.0,0.0,0.0,882.0
8,2,FL,SRQ,1227.0,0.0,0.0,0.0,444.0
16,3,DL,MDW,556.0,-4.0,0.0,0.0,591.0
28,1,DL,SNA,640.0,-5.0,0.0,0.0,1919.0
11,5,WN,SNA,921.0,26.0,0.0,0.0,338.0
15,2,WN,ABQ,1728.0,-2.0,0.0,0.0,628.0
13,7,OO,IAH,1307.0,-3.0,0.0,0.0,781.0
28,1,MQ,PHL,1433.0,-2.0,0.0,0.0,678.0
9,3,AA,MCO,2110.0,-15.0,0.0,0.0,192.0
20,7,MQ,ORD,2201.0,1.0,0.0,0.0,240.0
30,3,CO,CLE,849.0,4.0,0.0,0.0,2052.0
29,2,DL,ATL,1657.0,29.0,0.0,0.0,2139.0
12,6,US,JFK,610.0,-5.0,0.0,0.0,541.0
29,2,DL,SEA,1515.0,-5.0,0.0,0.0,1399.0
28,1,US,PWM,740.0,-5.0,0.0,0.0,813.0
30,3,US,SAN,948.0,-2.0,0.0,0.0,304.0
2,3,FL,ATL,907.0,17.0,0.0,0.0,577.0
30,3,OO,SAN,1502.0,-10.0,0.0,0.0,109.0
8,2,AA,AUS,937.0,-8.0,0.0,0.0,190.0
11,5,FL,HSV,1631.0,-7.0,0.0,0.0,641.0
21,1,WN,DAL,1848.0,13.0,0.0,0.0,587.0
6,7,DL,ATL,1232.0,-3.0,0.0,0.0,946.0
18,5,WN,LAX,936.0,6.0,0.0,0.0,370.0
